time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-22T02:58:34.090Z,17.934,-66.9933333333333,4.92,1.28,md,5,235,,0.08,pr,pr71341268,2022-03-22T08:37:29.600Z,"7 km SE of La Parguera, Puerto Rico",earthquake,0.73,1.47,0.0449695876997455,4,reviewed,pr,pr
2022-03-22T02:49:51.720Z,33.5288333,-116.5143333,13.31,0.42,ml,15,112,0.0318,0.12,ci,ci39974007,2022-03-22T15:05:59.783Z,"15km E of Anza, CA",earthquake,0.35,0.47,0.209,7,reviewed,ci,ci
2022-03-22T02:41:24.460Z,33.5198333,-116.5161667,12.19,1.74,ml,57,45,0.03956,0.19,ci,ci39973999,2022-03-22T02:52:23.410Z,"15km ESE of Anza, CA",earthquake,0.2,0.34,0.157,25,automatic,ci,ci
2022-03-22T02:37:56.420Z,35.9755,-120.5283333,3.09,0.63,md,24,79,0.01231,0.06,nc,nc73708636,2022-03-22T03:54:12.231Z,"12km NW of Parkfield, CA",earthquake,0.18,0.3,0.206,10,reviewed,nc,nc
2022-03-22T02:37:55.020Z,38.7874985,-122.7685013,1.79,0.78,md,15,81,0.0162,0.04,nc,nc73708641,2022-03-22T02:39:29.816Z,"2km NW of The Geysers, CA",earthquake,0.29,0.64,0.23,4,automatic,nc,nc
2022-03-22T02:33:09.880Z,17.9673,-66.947,7,2.58,md,12,189,0.0682,0.07,pr,pr2022081000,2022-03-22T03:38:46.595Z,"3 km SW of Fuig, Puerto Rico",earthquake,0.35,0.2,0.21,9,reviewed,pr,pr
2022-03-22T02:33:09.780Z,17.9585,-66.9448333333333,7.51,1.87,md,10,202,,0.05,pr,pr71341223,2022-03-22T03:59:30.850Z,"4 km WSW of Guánica, Puerto Rico",earthquake,0.44,0.19,0.107354954496327,5,reviewed,pr,pr
2022-03-22T02:32:40.890Z,46.2803333,-111.3775,7.37,1.37,ml,13,166,0.176,0.08,mb,mb80541204,2022-03-22T14:59:58.540Z,"11 km ESE of Townsend, Montana",earthquake,0.43,0.46,0.143,8,reviewed,mb,mb
2022-03-22T02:14:07.919Z,35.1285,-95.56983333,3.08,1.6,ml,50,110,0.1106782811,0.22,ok,ok2022fqir,2022-03-22T13:12:34.683Z,"9 km E of Crowder, Oklahoma",earthquake,,0.9,0.23,12,reviewed,ok,ok
2022-03-22T02:13:44.810Z,17.92,-66.851,15.67,1.63,md,5,312,,0.06,pr,pr71341258,2022-03-22T07:40:06.640Z,"7 km SSE of Maria Antonia, Puerto Rico",earthquake,0.87,0.66,0.115321454577671,5,reviewed,pr,pr
2022-03-22T02:06:38.720Z,17.9926666666667,-66.873,12.55,2.54,md,6,121,,0.08,pr,pr71341218,2022-03-22T02:24:08.350Z,"2 km S of Palomas, Puerto Rico",earthquake,1.7,0.87,0.0156354267333363,3,reviewed,pr,pr
2022-03-22T01:59:32.820Z,38.8311653,-122.8111649,2.02,0.8,md,18,46,0.007806,0.02,nc,nc73708631,2022-03-22T02:16:11.632Z,"8km NW of The Geysers, CA",earthquake,0.23,0.56,0.25,3,automatic,nc,nc
2022-03-22T01:57:40.280Z,35.24916667,-97.81383333,7.62,1.35,ml,75,33,0.04859046489,0.44,ok,ok2022fqid,2022-03-22T13:22:40.508Z,"4 km S of Tuttle, Oklahoma",earthquake,,0.8,0.22,32,reviewed,ok,ok
2022-03-22T01:55:24.460Z,36.0036667,-117.9163333,2.88,0.43,ml,14,153,0.02142,0.06,ci,ci39973983,2022-03-22T14:59:29.384Z,"5km SSE of Coso Junction, CA",earthquake,0.15,0.25,0.134,5,reviewed,ci,ci
2022-03-22T01:49:13.350Z,38.8186684,-122.7770004,1.46,0.84,md,11,113,0.006121,0.02,nc,nc73708626,2022-03-22T02:05:15.558Z,"5km W of Cobb, CA",earthquake,0.37,0.71,,1,automatic,nc,nc
2022-03-22T01:48:20.810Z,35.7558333,-117.5756667,6,0.87,ml,8,149,0.06236,0.08,ci,ci39973975,2022-03-22T14:31:00.380Z,"16km W of Searles Valley, CA",earthquake,0.37,0.86,0.059,3,reviewed,ci,ci
2022-03-22T01:47:57.160Z,35.7545,-117.5738333,6.35,1.26,ml,20,150,0.06407,0.14,ci,ci39973967,2022-03-22T01:59:06.730Z,"15km W of Searles Valley, CA",earthquake,0.3,0.76,0.223,14,automatic,ci,ci
2022-03-22T01:43:48.717Z,38.5256,-119.5379,2.4,1.2,ml,8,100.96,0.062,0.1148,nn,nn00835751,2022-03-22T01:47:21.325Z,"5 km SSW of Coleville, California",earthquake,,1,0.22,4,automatic,nn,nn
2022-03-22T01:40:57.530Z,32.4646667,-117.1958333,13.94,1.57,ml,14,253,0.3446,0.23,ci,ci39973959,2022-03-22T01:44:34.408Z,"15km SSW of Imperial Beach, CA",earthquake,4.67,2.37,0.19,10,automatic,ci,ci
2022-03-22T01:35:26.808Z,63.0164,-150.5622,94,1.4,ml,,,,0.28,ak,ak0223pzc3m7,2022-03-22T01:54:45.255Z,"58 km N of Petersville, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-03-22T01:31:09.310Z,19.1626663208008,-155.470001220703,31.3999996185303,2.1400001,md,36,162,,0.119999997,hv,hv72958552,2022-03-22T01:34:22.660Z,"4 km SSE of Pāhala, Hawaii",earthquake,0.61,0.879999995,1.86000001,14,automatic,hv,hv
2022-03-22T01:30:37.939Z,63.2554,-151.7344,9,1.2,ml,,,,0.84,ak,ak0223pzb20l,2022-03-22T01:42:22.129Z,"31 km S of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-22T01:29:08.440Z,19.4134998321533,-155.274002075195,-0.259999990463257,1.92999995,md,14,53,,0.0700000003,hv,hv72958547,2022-03-22T01:32:02.550Z,"5 km SW of Volcano, Hawaii",earthquake,0.18,0.25,1.25999999,12,automatic,hv,hv
2022-03-22T01:27:35.170Z,38.8121681,-122.7401657,3.02,0.73,md,9,138,0.01913,0.01,nc,nc73708621,2022-03-22T01:44:12.419Z,"2km SW of Cobb, CA",earthquake,0.61,1.51,0.16,2,automatic,nc,nc
2022-03-22T01:27:28.270Z,17.903,-66.8503333333333,10.19,2.35,md,6,231,,0.08,pr,pr71341213,2022-03-22T01:42:05.490Z,"9 km SSE of Maria Antonia, Puerto Rico",earthquake,1.14,0.58,0.025639789113624,4,reviewed,pr,pr
2022-03-22T01:08:54.470Z,33.3536667,-116.2583333,10.51,1.41,ml,49,43,0.04378,0.21,ci,ci39973919,2022-03-22T01:19:52.080Z,"15km NE of Borrego Springs, CA",earthquake,0.26,0.5,0.155,27,automatic,ci,ci
2022-03-22T00:57:42.750Z,17.9951666666667,-66.863,13.93,2.38,md,11,140,,0.12,pr,pr71341208,2022-03-22T01:20:10.726Z,"2 km SSE of Palomas, Puerto Rico",earthquake,0.44,0.42,0.127972479587262,7,reviewed,pr,pr
2022-03-22T00:40:43.800Z,33.4336667,-116.624,4.65,1.42,ml,57,37,0.06354,0.2,ci,ci39973895,2022-03-22T00:51:38.820Z,"14km SSE of Anza, CA",earthquake,0.19,0.43,0.147,26,automatic,ci,ci
2022-03-22T00:34:57.710Z,37.5556667,-121.3953333,3.07,1.02,md,11,108,0.07383,0.17,nc,nc73708611,2022-03-22T04:15:13.348Z,"17km W of Westley, CA",earthquake,0.43,4.95,0.264,10,reviewed,nc,nc
2022-03-22T00:33:22.966Z,37.5235,-97.765,7.55,2.8,mb_lg,,78,0.369,0.39,us,us6000h6jx,2022-03-22T12:54:18.305Z,"10 km N of Milton, Kansas",earthquake,1.3,4.3,0.059,76,reviewed,us,us
2022-03-22T00:28:47.420Z,38.7356667,-122.8385,6.03,0.38,md,18,234,0.03364,0.07,nc,nc73708601,2022-03-22T04:05:16.296Z,"8km WSW of The Geysers, CA",earthquake,0.34,0.39,0.15,4,reviewed,nc,nc
2022-03-22T00:27:25.390Z,38.8170013,-122.7788315,1.64,0.9,md,13,64,0.004008,0.01,nc,nc73708596,2022-03-22T00:54:14.115Z,"5km NNW of The Geysers, CA",earthquake,0.33,0.61,0.3,2,automatic,nc,nc
2022-03-22T00:24:57.600Z,36.8653333,-121.3013333,7.03,1.05,md,25,95,0.03706,0.08,nc,nc73708591,2022-03-22T04:38:12.456Z,"8km NE of Ridgemark, CA",earthquake,0.25,0.48,0.24,21,reviewed,nc,nc
2022-03-22T00:23:20.184Z,63.4766,-148.9919,10.6,0.9,ml,,,,0.41,ak,ak0223pyo30l,2022-03-22T00:46:03.121Z,"9 km NNW of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-22T00:19:00.450Z,35.255,-97.817,6.5,1.76,ml,88,33,0.05308958201,0.35,ok,ok2022fqew,2022-03-22T12:56:28.661Z,"4 km S of Tuttle, Oklahoma",earthquake,,0.5,0.23,38,reviewed,ok,ok
2022-03-22T00:12:13.228Z,-17.6122,-178.7902,533.63,4.3,mb,,64,3.012,0.93,us,us6000h6jt,2022-03-22T00:29:45.040Z,"206 km ENE of Levuka, Fiji",earthquake,10.9,8.9,0.091,34,reviewed,us,us
2022-03-22T00:07:44.030Z,63.332,-151.7793,0,1.6,ml,,,,0.81,ak,ak0223pykphe,2022-03-22T00:20:26.794Z,"23 km S of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-22T00:07:22.110Z,18.0295,-66.8745,16.74,2.08,md,9,99,,0.19,pr,pr71341188,2022-03-22T01:20:21.748Z,"1 km N of Palomas, Puerto Rico",earthquake,0.58,1.31,0.20205945891923,7,reviewed,pr,pr
2022-03-22T00:00:13.360Z,38.8175,-122.779,1.76,1.11,md,42,39,0.004435,0.04,nc,nc73708586,2022-03-22T04:59:14.556Z,"5km W of Cobb, CA",earthquake,0.14,0.2,0.058,9,reviewed,nc,nc
2022-03-21T23:55:48.205Z,64.8748,-151.9956,11.8,1.5,ml,,,,0.84,ak,ak0223op0mis,2022-03-22T00:10:48.691Z,"33 km S of Tanana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-21T23:55:38.210Z,19.2016658782959,-155.432159423828,32.7999992370605,2.22,ml,44,139,,0.100000001,hv,hv72958452,2022-03-22T00:18:30.040Z,"4 km E of Pāhala, Hawaii",earthquake,0.58,0.74000001,4.52,7,automatic,hv,hv
2022-03-21T23:54:25.240Z,38.8375015,-122.8108368,1.85,1.18,md,8,97,0.0141,0.01,nc,nc73708581,2022-03-22T01:51:13.463Z,"8km WNW of Cobb, CA",earthquake,0.4,1.36,,1,automatic,nc,nc
2022-03-21T23:53:13.930Z,17.9791666666667,-66.8648333333333,13.17,1.91,md,6,179,,0.11,pr,pr71341173,2022-03-22T00:15:58.510Z,"2 km E of Maria Antonia, Puerto Rico",earthquake,1.24,0.81,0.18014030808428,5,reviewed,pr,pr
2022-03-21T23:47:43.220Z,35.8841667,-117.6808333,4.94,0.51,ml,13,84,0.06823,0.04,ci,ci39973871,2022-03-22T00:25:36.927Z,"21km ESE of Little Lake, CA",earthquake,0.11,0.23,0.039,4,reviewed,ci,ci
2022-03-21T23:43:28.240Z,39.417,-110.3053333,-2.46,1.64,ml,9,198,0.01687,0.13,uu,uu60486622,2022-03-22T14:01:41.480Z,"16 km SSE of Sunnyside, Utah",earthquake,0.38,1.04,0.084,2,reviewed,uu,uu
2022-03-21T23:42:32.980Z,17.9936666666667,-66.9598333333333,10.05,2.08,md,4,161,,0.02,pr,pr71341168,2022-03-22T00:05:16.320Z,"4 km W of Fuig, Puerto Rico",earthquake,1.89,1.29,0.147959645483276,3,reviewed,pr,pr
2022-03-21T23:41:44.940Z,33.1163333,-116.0783333,9.9,2.28,ml,86,28,0.08478,0.19,ci,ci39973863,2022-03-22T00:05:17.000Z,"6km ESE of Ocotillo Wells, CA",earthquake,0.13,0.45,0.183,26,reviewed,ci,ci
2022-03-21T23:32:14.550Z,37.5756667,-118.8003333,6.11,0.89,md,16,215,0.02698,0.05,nc,nc73708571,2022-03-22T04:26:12.398Z,"11km W of Toms Place, CA",earthquake,0.53,0.62,0.251,15,reviewed,nc,nc
2022-03-21T23:24:07.400Z,19.1706657409668,-155.46516418457,33.5800018310547,2.02999997,md,29,105,,0.119999997,hv,hv72958442,2022-03-21T23:27:12.410Z,"3 km SSE of Pāhala, Hawaii",earthquake,0.8,0.689999998,1.25999999,8,automatic,hv,hv
2022-03-21T23:16:32.550Z,39.4226667,-110.3263333,-1.16,1.09,md,5,177,0.001721,0.01,uu,uu60486617,2022-03-22T13:31:23.820Z,"15 km SSE of Sunnyside, Utah",earthquake,1.63,0.33,0.2,3,reviewed,uu,uu
2022-03-21T23:16:03.485Z,61.4117,-147.2059,19.9,1.4,ml,,,,0.78,ak,ak0223oos658,2022-03-21T23:37:49.713Z,"50 km SSE of Glacier View, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-03-21T23:13:43.970Z,35.0455,-117.6671667,-0.82,1.43,ml,21,91,0.1134,0.22,ci,ci39973839,2022-03-21T23:51:37.046Z,"5km NNW of Boron, CA",quarry blast,0.53,31.61,0.136,25,reviewed,ci,ci
2022-03-21T23:10:19.020Z,19.1555004119873,-155.466506958008,32.060001373291,2.45,ml,42,136,,0.119999997,hv,hv72958422,2022-03-21T23:44:13.040Z,"5 km SSE of Pāhala, Hawaii",earthquake,0.59,0.970000029,3.48,12,automatic,hv,hv
2022-03-21T23:09:11.085Z,23.921,122.2383,19.24,4.9,mwr,,96,0.64,0.72,us,us6000h6jc,2022-03-22T07:08:12.881Z,"64 km E of Hualien City, Taiwan",earthquake,4.7,4.3,0.066,22,reviewed,us,us
2022-03-21T23:01:00.050Z,19.3446666666667,-155.059166666667,2.27,1.33,md,22,188,,0.15,hv,hv72958407,2022-03-22T03:57:01.090Z,"15 km SSE of Fern Forest, Hawaii",earthquake,0.36,0.51,0.0757745913127459,9,reviewed,hv,hv
2022-03-21T22:57:53.890Z,38.8241653,-122.8431702,1.95,0.86,md,13,77,0.006444,0.01,nc,nc73708566,2022-03-21T22:59:29.666Z,"9km NW of The Geysers, CA",earthquake,0.27,0.64,,1,automatic,nc,nc
2022-03-21T22:57:16.090Z,18.2046666666667,-67.1971666666667,17.48,2.37,md,11,149,,0.13,pr,pr71341148,2022-03-21T23:11:43.460Z,"6 km W of Mayagüez, Puerto Rico",earthquake,0.4,0.43,0.147038041908394,5,reviewed,pr,pr
2022-03-21T22:56:07.440Z,33.6483333,-116.705,13.59,0.32,ml,15,73,0.03314,0.08,ci,ci39973831,2022-03-22T00:07:41.251Z,"10km S of Idyllwild, CA",earthquake,0.26,0.56,0.097,5,reviewed,ci,ci
2022-03-21T22:55:46.870Z,38.839,-122.8103333,2.65,-0.04,md,16,57,0.01558,0.04,nc,nc73708561,2022-03-22T04:06:05.817Z,"8km WNW of Cobb, CA",earthquake,0.23,0.3,0.039,2,reviewed,nc,nc
2022-03-21T22:53:38.560Z,38.8251648,-122.7868347,1.56,0.84,md,7,143,0.01282,0.01,nc,nc73708556,2022-03-21T23:10:13.539Z,"6km W of Cobb, CA",earthquake,0.68,1.36,,1,automatic,nc,nc
2022-03-21T22:52:19.500Z,19.3531666666667,-155.074666666667,6.13,2.08,ml,42,163,,0.15,hv,hv72958402,2022-03-21T23:10:57.500Z,"13 km SSE of Fern Forest, Hawaii",earthquake,0.36,0.42,0.17090897502994,16,reviewed,hv,hv
2022-03-21T22:52:00.120Z,47.7616667,-113.8091667,9.61,-0.2,md,6,249,0.17,0.1,mb,mb80541194,2022-03-22T14:31:36.800Z,"18 km S of Swan Lake, Montana",earthquake,1.54,2.97,0.061,2,reviewed,mb,mb
2022-03-21T22:48:27.400Z,33.7815,-117.8131667,7.12,0.76,ml,18,123,0.02652,0.16,ci,ci39973815,2022-03-21T23:25:00.808Z,"3km NW of North Tustin, CA",earthquake,0.46,0.45,0.107,8,reviewed,ci,ci
2022-03-21T22:42:00.400Z,17.94,-67.0155,8.99,1.91,md,4,233,,0.1,pr,pr71341143,2022-03-21T22:56:30.990Z,"5 km SE of La Parguera, Puerto Rico",earthquake,1.1,0.89,0.0408298855250153,3,reviewed,pr,pr
2022-03-21T22:35:18.359Z,59.2472,-152.199,65,1.7,ml,,,,0.31,ak,ak0223ooauaj,2022-03-21T22:54:12.944Z,"19 km SW of Nanwalek, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-03-21T22:25:51.690Z,19.1873340606689,-155.484664916992,32.9000015258789,2.17000008,md,42,73,,0.129999995,hv,hv72958377,2022-03-21T22:29:00.870Z,"1 km SSW of Pāhala, Hawaii",earthquake,0.53,0.769999981,0.479999989,25,automatic,hv,hv
2022-03-21T22:25:40.800Z,33.0626667,-115.0056667,-0.2,1.89,ml,12,83,0.09313,0.23,ci,ci39973799,2022-03-22T00:06:20.869Z,"45km NE of Holtville, CA",quarry blast,0.62,31.61,0.089,4,reviewed,ci,ci
2022-03-21T22:19:07.568Z,37.0831,-116.7262,0,1.3,ml,22,113.02,0.153,0.1829,nn,nn00835743,2022-03-22T02:38:46.298Z,"19 km N of Beatty, Nevada",earthquake,,0,0.61,15,reviewed,nn,nn
2022-03-21T22:14:58.797Z,62.9611,-150.8457,34.1,1.3,ml,,,,1.48,ak,ak0223oo6fdf,2022-03-21T22:37:15.138Z,"51 km N of Petersville, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-03-21T22:08:47.030Z,19.1853332519531,-155.468826293945,35.6599998474121,1.87,md,35,101,,0.100000001,hv,hv72958362,2022-03-21T22:11:52.720Z,"2 km SSE of Pāhala, Hawaii",earthquake,0.49,0.660000026,1.60000002,10,automatic,hv,hv
2022-03-21T22:06:31.180Z,38.8341675,-122.8193359,2.12,0.85,md,9,93,0.01296,0.01,nc,nc73708551,2022-03-21T22:32:12.428Z,"8km NW of The Geysers, CA",earthquake,0.37,1.08,,1,automatic,nc,nc
2022-03-21T21:56:40.510Z,38.8228333,-122.7876667,1.57,1.19,md,41,31,0.01101,0.03,nc,nc73708546,2022-03-22T00:33:14.006Z,"6km W of Cobb, CA",earthquake,0.12,0.21,0.085,9,reviewed,nc,nc
2022-03-21T21:50:16.880Z,38.8353348,-122.8106689,2.02,0.85,md,9,61,0.01193,0.01,nc,nc73708536,2022-03-21T21:51:54.181Z,"8km W of Cobb, CA",earthquake,0.46,1.61,,1,automatic,nc,nc
2022-03-21T21:47:59.720Z,17.8901666666667,-66.8621666666667,17.24,1.56,md,5,240,,0.05,pr,pr71341193,2022-03-22T00:37:58.370Z,"10 km SSE of Maria Antonia, Puerto Rico",earthquake,0.89,0.68,0.0205811796607023,5,reviewed,pr,pr
2022-03-21T21:43:34.630Z,38.831,-122.7551667,1.41,-0.15,md,16,141,0.006952,0.03,nc,nc71127484,2022-03-22T03:13:59.824Z,"3km WNW of Cobb, CA",earthquake,0.23,0.44,0.027,2,reviewed,nc,nc
2022-03-21T21:42:22.990Z,38.768,-122.7366667,0.1,0.02,md,8,157,0.01123,0.05,nc,nc73708521,2022-03-21T23:47:15.734Z,"2km ESE of The Geysers, CA",earthquake,0.34,0.68,,1,reviewed,nc,nc
2022-03-21T21:37:08.410Z,17.927,-66.9328333333333,14.76,2.51,md,13,223,,0.09,pr,pr71341128,2022-03-21T21:50:37.340Z,"5 km SSW of Guánica, Puerto Rico",earthquake,0.38,0.36,0.167875171222911,6,reviewed,pr,pr
2022-03-21T21:24:04.090Z,38.8251667,-122.7886667,1.05,0.49,md,8,128,0.01329,0.01,nc,nc73708511,2022-03-21T23:28:40.717Z,"6km W of Cobb, CA",earthquake,0.57,1.49,,1,reviewed,nc,nc
2022-03-21T21:13:57.262Z,60.9206,-147.3355,25.6,1.7,ml,,,,1.01,ak,ak0223onkrt0,2022-03-21T21:29:40.947Z,"36 km W of Tatitlek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-21T21:08:49.510Z,17.9743333333333,-66.7935,11.31,2.44,md,6,206,,0.09,pr,pr71341123,2022-03-21T21:23:12.750Z,"3 km SE of Indios, Puerto Rico",earthquake,0.53,0.87,0.0388411305847716,3,reviewed,pr,pr
2022-03-21T21:07:23.927Z,60.9928,-147.3256,21.7,1.7,ml,,,,1.08,ak,ak0223onjf2f,2022-03-21T21:18:55.459Z,"37 km WNW of Tatitlek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-21T21:07:11.720Z,38.8245,-122.7886667,1.88,0.23,md,10,83,0.01284,0.02,nc,nc73708506,2022-03-21T23:32:13.655Z,"6km W of Cobb, CA",earthquake,0.41,1.14,0.285,2,reviewed,nc,nc
2022-03-21T21:04:05.830Z,17.9621666666667,-67.2653333333333,5.57,1.57,md,3,341,,0.04,pr,pr71341178,2022-03-22T00:01:05.300Z,"8 km W of Pole Ojea, Puerto Rico",earthquake,1.18,5.05,0.0351067060631121,3,reviewed,pr,pr
2022-03-21T20:59:05.370Z,47.7633333,-113.7851667,8.25,1.03,ml,13,144,0.182,0.13,mb,mb80541169,2022-03-21T21:30:58.670Z,"18 km SSE of Swan Lake, Montana",earthquake,0.58,3.29,0.194,3,reviewed,mb,mb
2022-03-21T20:57:51.140Z,47.762,-113.7806667,8.39,1.18,ml,16,144,0.186,0.16,mb,mb80541164,2022-03-21T21:26:45.990Z,"19 km SSE of Swan Lake, Montana",earthquake,0.59,2.9,0.164,3,reviewed,mb,mb
2022-03-21T20:48:46.080Z,19.150333404541,-155.466827392578,33.1199989318848,2.00999999,md,36,169,,0.159999996,hv,hv72958282,2022-03-21T20:51:48.920Z,"5 km SSE of Pāhala, Hawaii",earthquake,0.79,1.19000006,1.02999997,12,automatic,hv,hv
2022-03-21T20:46:56.190Z,38.7873344,-122.768837,0.86,0.89,md,23,81,0.01507,0.05,nc,nc73708501,2022-03-21T20:48:34.285Z,"2km NW of The Geysers, CA",earthquake,0.22,0.42,0.06,5,automatic,nc,nc
2022-03-21T20:43:00.990Z,60.1485,-140.9888,1.1,2.7,ml,,,,0.77,ak,ak0223on5nh8,2022-03-21T21:24:07.040Z,"97 km NW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-21T20:38:55.690Z,47.7423333,-113.8245,1.39,-0.27,md,5,241,0.175,0.04,mb,mb80541189,2022-03-22T14:28:25.450Z,"17 km E of Finley Point, Montana",earthquake,0.83,1.07,0.062,2,reviewed,mb,mb
2022-03-21T20:33:38.530Z,19.1631660461426,-155.461837768555,32.3800010681152,1.84000003,md,26,166,,0.140000001,hv,hv72958262,2022-03-21T20:36:49.720Z,"4 km SSE of Pāhala, Hawaii",earthquake,0.85,1.11000001,0.910000026,3,automatic,hv,hv
2022-03-21T20:31:39.890Z,34.5645,-118.0575,7.67,0.74,ml,12,64,0.04372,0.07,ci,ci39973727,2022-03-21T20:54:16.731Z,"4km ESE of Palmdale, CA",earthquake,0.19,0.35,0.183,6,reviewed,ci,ci
2022-03-21T20:18:59.442Z,-21.0254,-69.951,30.64,4.4,mb,,141,0.297,0.97,us,us6000h6ia,2022-03-22T03:03:13.516Z,"92 km SSE of Iquique, Chile",earthquake,3.1,6.5,0.156,14,reviewed,us,us
2022-03-21T20:12:45.690Z,47.7615,-113.7801667,7.89,0.89,ml,13,144,0.186,0.13,mb,mb80541154,2022-03-21T20:50:41.190Z,"19 km SSE of Swan Lake, Montana",earthquake,0.61,1.83,0.031,2,reviewed,mb,mb
2022-03-21T20:11:57.920Z,42.1365,145.6882,10,4.4,mb,,125,1.888,0.6,us,us6000h6ib,2022-03-21T21:19:54.040Z,"132 km S of Nemuro, Japan",earthquake,7.8,1.9,0.123,23,reviewed,us,us
2022-03-21T20:08:59.837Z,62.9865,-148.4388,50.4,2.4,ml,,,,0.74,ak,ak0223omy9xm,2022-03-21T20:20:53.613Z,"52 km SSE of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-03-21T20:05:10.919Z,35.24883333,-97.82366667,6.88,1.33,ml,47,55,0.05668887571,0.41,ok,ok2022fpwm,2022-03-21T20:12:44.286Z,"4 km SSW of Tuttle, Oklahoma",earthquake,,0.7,0.22,21,reviewed,ok,ok
2022-03-21T20:00:45.670Z,17.9435,-67.0993333333333,9.94,1.21,md,3,289,,0.04,pr,pr71341163,2022-03-21T23:37:23.540Z,"6 km WSW of La Parguera, Puerto Rico",earthquake,0.84,0.88,0.0219627888170721,3,reviewed,pr,pr
2022-03-21T19:57:42.930Z,32.915,-116.947,-0.17,1.53,ml,35,102,0.07829,0.27,ci,ci39973695,2022-03-21T20:42:35.520Z,"7km NNW of Lakeside, CA",quarry blast,0.52,31.61,0.204,15,reviewed,ci,ci
2022-03-21T19:52:35.040Z,33.8335,-116.1791667,7.4,1.08,ml,27,105,0.05084,0.12,ci,ci39973679,2022-03-21T20:31:52.392Z,"13km NNE of Indio, CA",earthquake,0.19,0.51,0.169,14,reviewed,ci,ci
2022-03-21T19:45:07.861Z,31.61539895,-103.991424,9.962060547000002,2.7,ml,10,104,0.09673849398,0.2,tx,tx2022fpvv,2022-03-22T09:57:43.906Z,"38 km NNW of Toyah, Texas",earthquake,1.7484822849999997,3.110096878,0.1,6,reviewed,tx,tx
2022-03-21T19:38:26.160Z,47.76,-113.782,7.11,2.29,ml,20,144,0.186,0.13,mb,mb80541144,2022-03-21T19:54:49.770Z,"19 km SSE of Swan Lake, Montana",earthquake,0.48,1.14,0.343,8,reviewed,mb,mb
2022-03-21T19:36:25.180Z,18.492,-66.1928333333333,105.78,3.08,md,14,192,,0.25,pr,pr71341108,2022-03-21T19:58:59.691Z,"4 km NNW of Levittown, Puerto Rico",earthquake,2.05,1.07,0.151303576462783,11,reviewed,pr,pr
2022-03-21T19:34:07.290Z,17.9635,-67.006,10.13,1.34,md,4,248,,0.05,pr,pr71341153,2022-03-21T23:32:42.420Z,"4 km ESE of La Parguera, Puerto Rico",earthquake,0.66,0.75,0.0383254029724324,4,reviewed,pr,pr
2022-03-21T19:26:22.730Z,-8.3129,119.7584,39.77,4.6,mb,,106,2.473,0.72,us,us6000h6i0,2022-03-21T20:26:23.040Z,"24 km NW of Labuan Bajo, Indonesia",earthquake,8.1,9.3,0.1,30,reviewed,us,us
2022-03-21T19:24:47.068Z,62.4961,-149.8895,57.3,2,ml,,,,0.38,ak,ak0223omg8rr,2022-03-21T19:31:14.750Z,"12 km ENE of Chase, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-03-21T19:21:20.190Z,35.6496667,-117.5483333,9.36,1.35,ml,23,88,0.09433,0.13,ci,ci39973663,2022-03-21T20:24:38.630Z,"12km ENE of Ridgecrest, CA",earthquake,0.19,0.6,0.112,11,reviewed,ci,ci
2022-03-21T19:18:51.660Z,39.414,-110.2981667,-3.02,1.49,ml,8,201,0.02317,0.16,uu,uu60486587,2022-03-21T20:11:54.260Z,"17 km SSE of Sunnyside, Utah",earthquake,0.92,1.65,0.078,2,reviewed,uu,uu
2022-03-21T19:18:46.748Z,62.9675,-149.3196,0,1.6,ml,,,,1.02,ak,ak0223omeyhu,2022-03-21T19:30:40.961Z,"50 km SSW of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-21T19:16:47.810Z,35.0543333,-118.3445,-0.24,0.97,ml,11,104,0.06363,0.09,ci,ci39973655,2022-03-21T20:19:34.868Z,"13km SE of Tehachapi, CA",quarry blast,0.32,0.82,0.143,5,reviewed,ci,ci
2022-03-21T19:14:43.369Z,59.7463,-151.465,36.3,1.9,ml,,,,0.75,ak,ak0223ome3df,2022-03-21T19:26:47.258Z,"8 km NNW of Kachemak, Alaska",earthquake,,1.2,,,automatic,ak,ak
2022-03-21T19:12:58.878Z,61.9368,-149.9837,41.3,1.5,ml,,,,0.76,ak,ak0223omdp4z,2022-03-21T19:25:53.434Z,"21 km N of Willow, Alaska",earthquake,,1.9,,,automatic,ak,ak
